wire_id,customer_id,amount_cad,debit_credit,transaction_date,transaction_time
WIR00000000000001661,SYNCID0000005945,20973.58,debit,2022-11-02,00:00:00
WIR00000000000001662,SYNCID0000005945,12473.33,debit,2022-12-12,00:00:00
WIR00000000000001663,SYNCID0000005945,55282.29,credit,2023-01-09,00:00:00
WIR00000000000001664,SYNCID0000005945,29518.3,debit,2022-12-28,00:00:00
WIR00000000000001665,SYNCID0000005945,2110.79,credit,2023-01-24,00:00:00
WIR00000000000001666,SYNCID0000005945,1596.24,debit,2022-11-21,00:00:00
WIR00000000000001667,SYNCID0000005945,6571.83,debit,2022-12-28,00:00:00
WIR00000000000001668,SYNCID0000005945,4249.8,debit,2022-12-08,00:00:00
WIR00000000000001669,SYNCID0000005945,13863.12,debit,2022-12-31,00:00:00
WIR00000000000001670,SYNCID0000005945,289.1,debit,2022-11-02,00:00:00
WIR00000000000001671,SYNCID0000005945,50759.09,debit,2023-01-03,00:00:00
WIR00000000000001672,SYNCID0000005945,178703.33,debit,2023-01-19,00:00:00
WIR00000000000001673,SYNCID0000005958,104.22,credit,2022-11-23,00:00:00
WIR00000000000001674,SYNCID0000005988,14505.09,debit,2022-11-14,00:00:00
WIR00000000000001677,SYNCID0000006016,8194.78,credit,2022-12-02,00:00:00
WIR00000000000001678,SYNCID0000006016,6143.65,debit,2022-11-04,00:00:00
WIR00000000000001679,SYNCID0000006016,13501.13,debit,2022-12-20,00:00:00
WIR00000000000001680,SYNCID0000006016,14972.82,credit,2022-11-28,00:00:00
WIR00000000000001681,SYNCID0000006024,12206.09,credit,2022-12-22,00:00:00
WIR00000000000001682,SYNCID0000006024,63792.72,credit,2022-11-09,00:00:00
WIR00000000000001683,SYNCID0000006045,25743.55,debit,2023-01-26,00:00:00
WIR00000000000001684,SYNCID0000006066,152.75,debit,2022-11-22,00:00:00
WIR00000000000001685,SYNCID0000006066,2429.96,debit,2023-01-17,00:00:00
WIR00000000000001686,SYNCID0000006066,24259.08,credit,2022-11-16,00:00:00
WIR00000000000001687,SYNCID0000006066,36559.36,credit,2022-12-12,00:00:00
WIR00000000000001688,SYNCID0000006088,38809.93,credit,2022-11-10,00:00:00
WIR00000000000001689,SYNCID0000006088,2296.2,debit,2023-01-30,00:00:00
WIR00000000000001690,SYNCID0000006088,6544.18,credit,2022-11-29,00:00:00
WIR00000000000001691,SYNCID0000006088,1331.89,debit,2022-11-07,00:00:00
WIR00000000000001692,SYNCID0000006088,14245.1,debit,2022-11-18,00:00:00
WIR00000000000001693,SYNCID0000006088,12256.3,credit,2022-12-05,00:00:00
WIR00000000000001694,SYNCID0000006088,19.84,debit,2022-11-15,00:00:00
WIR00000000000001695,SYNCID0000006096,8614.06,debit,2023-01-06,00:00:00
WIR00000000000001696,SYNCID0000006110,128185.34,credit,2022-11-10,00:00:00
WIR00000000000001697,SYNCID0000006139,349.3,debit,2022-11-23,00:00:00
WIR00000000000001698,SYNCID0000006150,13573.99,credit,2023-01-15,00:00:00
WIR00000000000001699,SYNCID0000006150,14280.13,credit,2023-01-31,00:00:00
WIR00000000000001700,SYNCID0000006182,10039.49,credit,2022-12-14,00:00:00
WIR00000000000001701,SYNCID0000006203,23455.53,credit,2022-11-18,00:00:00
WIR00000000000001702,SYNCID0000006203,1947.69,debit,2023-01-15,00:00:00
WIR00000000000001703,SYNCID0000006203,362.78,credit,2023-01-11,00:00:00
WIR00000000000001704,SYNCID0000006203,3321.05,debit,2023-01-31,00:00:00
WIR00000000000001705,SYNCID0000006203,3542.59,debit,2022-11-16,00:00:00
WIR00000000000001706,SYNCID0000006203,10356.04,debit,2022-12-23,00:00:00
WIR00000000000001707,SYNCID0000006211,73627.3,debit,2023-01-10,00:00:00
WIR00000000000001708,SYNCID0000006220,3702.76,debit,2022-11-25,00:00:00
WIR00000000000001709,SYNCID0000006220,4636.83,credit,2022-12-30,00:00:00
WIR00000000000001710,SYNCID0000006221,1908.02,debit,2022-12-13,00:00:00
WIR00000000000001711,SYNCID0000006221,16691.68,debit,2022-12-15,00:00:00
WIR00000000000001712,SYNCID0000006221,68545.51,credit,2022-12-30,00:00:00
WIR00000000000001713,SYNCID0000006221,7556.09,debit,2022-12-28,00:00:00
WIR00000000000001714,SYNCID0000006221,1861.19,debit,2022-12-28,00:00:00
WIR00000000000001715,SYNCID0000006221,62405.3,credit,2022-12-21,00:00:00
WIR00000000000001716,SYNCID0000006236,16504.21,debit,2022-12-11,00:00:00
WIR00000000000001717,SYNCID0000006261,4523.77,credit,2022-11-10,00:00:00
WIR00000000000001718,SYNCID0000006261,963.21,credit,2023-01-25,00:00:00
WIR00000000000001719,SYNCID0000006288,104.05,credit,2023-01-21,00:00:00
WIR00000000000001720,SYNCID0000006296,58805.25,credit,2022-11-16,00:00:00
WIR00000000000001721,SYNCID0000006296,4098.79,credit,2023-01-12,00:00:00
WIR00000000000001722,SYNCID0000006305,1234.71,credit,2023-01-04,00:00:00
WIR00000000000001723,SYNCID0000006310,40529.65,credit,2023-01-27,00:00:00
WIR00000000000001724,SYNCID0000006310,128073.66,credit,2022-11-21,00:00:00
WIR00000000000001725,SYNCID0000006323,137.11,credit,2022-12-02,00:00:00
WIR00000000000001726,SYNCID0000006323,3678.52,debit,2022-11-18,00:00:00
WIR00000000000001727,SYNCID0000006323,27296.51,debit,2023-01-12,00:00:00
WIR00000000000001728,SYNCID0000006323,30862.98,debit,2023-01-19,00:00:00
WIR00000000000001729,SYNCID0000006323,49193.46,debit,2023-01-20,00:00:00
WIR00000000000001730,SYNCID0000006323,10766.62,debit,2023-01-17,00:00:00
WIR00000000000001731,SYNCID0000006323,27742.7,debit,2022-11-15,00:00:00
WIR00000000000001732,SYNCID0000006323,19693.97,credit,2022-12-19,00:00:00
WIR00000000000001733,SYNCID0000006346,625.99,debit,2022-12-05,00:00:00
WIR00000000000001734,SYNCID0000006346,1158.15,credit,2023-01-27,00:00:00
WIR00000000000001735,SYNCID0000006364,3742.89,debit,2022-11-30,00:00:00
WIR00000000000001736,SYNCID0000006364,4017.49,debit,2023-01-11,00:00:00
WIR00000000000001737,SYNCID0000006364,1869.35,credit,2022-11-23,00:00:00
WIR00000000000001738,SYNCID0000006378,30035.29,debit,2022-11-21,00:00:00
WIR00000000000001739,SYNCID0000006395,24444.22,debit,2022-11-14,00:00:00
WIR00000000000001740,SYNCID0000006414,2002.74,credit,2022-11-30,00:00:00
WIR00000000000001741,SYNCID0000006414,16451.78,credit,2022-11-21,00:00:00
WIR00000000000001742,SYNCID0000006414,13119.44,credit,2022-11-28,00:00:00
WIR00000000000001743,SYNCID0000006414,15725.14,credit,2022-11-06,00:00:00
WIR00000000000001744,SYNCID0000006414,20441.96,credit,2022-11-02,00:00:00
WIR00000000000001745,SYNCID0000006414,12527.8,debit,2022-12-12,00:00:00
WIR00000000000001746,SYNCID0000006414,31714.63,debit,2022-11-30,00:00:00
WIR00000000000001747,SYNCID0000006414,31135.68,debit,2023-01-05,00:00:00
WIR00000000000001748,SYNCID0000006414,4642.84,credit,2022-12-30,00:00:00
WIR00000000000001749,SYNCID0000006415,919272.5,debit,2022-11-03,00:00:00
WIR00000000000001750,SYNCID0000006415,201982.68,debit,2022-12-20,00:00:00
WIR00000000000001751,SYNCID0000006416,678972.05,credit,2023-01-26,00:00:00
WIR00000000000001752,SYNCID0000006416,46656.17,credit,2023-01-31,00:00:00
WIR00000000000001753,SYNCID0000006416,20923.48,credit,2022-12-14,00:00:00
WIR00000000000001754,SYNCID0000006416,2159760.28,credit,2023-01-27,00:00:00
WIR00000000000001755,SYNCID0000006433,4277.73,debit,2023-01-31,00:00:00
WIR00000000000001756,SYNCID0000006481,3435.47,credit,2022-11-07,00:00:00
WIR00000000000001757,SYNCID0000006481,43848.35,debit,2022-11-09,00:00:00
WIR00000000000001758,SYNCID0000006481,49740.88,debit,2022-11-25,00:00:00
WIR00000000000001759,SYNCID0000006481,706.66,debit,2022-11-29,00:00:00
WIR00000000000001760,SYNCID0000006481,31906.36,debit,2022-12-28,00:00:00
WIR00000000000001761,SYNCID0000006497,740065.39,debit,2022-12-30,00:00:00
WIR00000000000001762,SYNCID0000006497,4024061.97,debit,2022-12-16,00:00:00
WIR00000000000001763,SYNCID0000006497,467943.03,debit,2022-11-01,00:00:00
WIR00000000000001764,SYNCID0000006497,28260.47,debit,2022-11-03,00:00:00
WIR00000000000001765,SYNCID0000006497,476538.1,credit,2022-11-09,00:00:00
WIR00000000000001766,SYNCID0000006497,231826.8,credit,2022-12-14,00:00:00
WIR00000000000001767,SYNCID0000006502,2852.71,debit,2023-01-16,00:00:00
WIR00000000000001768,SYNCID0000006502,2000.38,debit,2022-12-15,00:00:00
WIR00000000000001769,SYNCID0000006502,13461.84,credit,2022-12-14,00:00:00
WIR00000000000001770,SYNCID0000006502,14198.54,debit,2022-12-06,00:00:00
WIR00000000000001771,SYNCID0000006502,12333.27,debit,2022-12-05,00:00:00
WIR00000000000001772,SYNCID0000006502,6414.21,debit,2023-01-13,00:00:00
WIR00000000000001773,SYNCID0000006502,1870.0,debit,2022-11-14,00:00:00
WIR00000000000001774,SYNCID0000006502,8246.67,debit,2022-12-29,00:00:00
WIR00000000000001775,SYNCID0000006502,19479.92,debit,2022-12-15,00:00:00
WIR00000000000001776,SYNCID0000006502,4237.71,debit,2022-12-11,00:00:00
WIR00000000000001777,SYNCID0000006502,994.2,credit,2023-01-16,00:00:00
WIR00000000000001778,SYNCID0000006502,13163.32,debit,2022-11-16,00:00:00
WIR00000000000001779,SYNCID0000006502,7031.5,credit,2022-11-09,00:00:00
WIR00000000000001780,SYNCID0000006502,23496.11,debit,2023-01-16,00:00:00
WIR00000000000001781,SYNCID0000006502,2463.31,debit,2022-12-13,00:00:00
WIR00000000000001782,SYNCID0000006502,13567.31,debit,2022-12-01,00:00:00
WIR00000000000001783,SYNCID0000006502,10355.17,credit,2022-11-23,00:00:00
WIR00000000000001784,SYNCID0000006502,5660.22,credit,2022-11-30,00:00:00
WIR00000000000001785,SYNCID0000006502,7276.6,debit,2022-11-29,00:00:00
WIR00000000000001786,SYNCID0000006502,20888.42,credit,2022-12-30,00:00:00
WIR00000000000001787,SYNCID0000006554,111522.2,debit,2022-12-16,00:00:00
WIR00000000000001788,SYNCID0000006554,47078.7,debit,2022-11-10,00:00:00
WIR00000000000001789,SYNCID0000006554,5120.96,debit,2022-11-16,00:00:00
WIR00000000000001790,SYNCID0000006554,39540.45,debit,2022-11-02,00:00:00
WIR00000000000001791,SYNCID0000006554,9505.71,debit,2023-01-24,00:00:00
WIR00000000000001792,SYNCID0000006554,4786.61,credit,2022-12-05,00:00:00
WIR00000000000001793,SYNCID0000006554,5753.94,credit,2022-12-06,00:00:00
WIR00000000000001794,SYNCID0000006554,1015.67,credit,2022-11-14,00:00:00
WIR00000000000001795,SYNCID0000006554,40789.24,debit,2022-12-16,00:00:00
WIR00000000000001796,SYNCID0000006554,26089.58,debit,2022-11-09,00:00:00
WIR00000000000001797,SYNCID0000006554,1858.53,debit,2022-11-17,00:00:00
WIR00000000000001798,SYNCID0000006554,20245.06,debit,2022-12-02,00:00:00
WIR00000000000001799,SYNCID0000006554,8786.0,credit,2023-01-11,00:00:00
WIR00000000000001800,SYNCID0000006554,6208.36,debit,2022-11-15,00:00:00
WIR00000000000001801,SYNCID0000006554,8681.27,debit,2022-12-30,00:00:00
WIR00000000000001802,SYNCID0000006554,59881.05,debit,2022-11-23,00:00:00
WIR00000000000001803,SYNCID0000006554,10868.72,debit,2023-01-22,00:00:00
WIR00000000000001804,SYNCID0000006554,3752.66,debit,2023-01-10,00:00:00
WIR00000000000001805,SYNCID0000006582,5349.52,credit,2022-11-10,00:00:00
WIR00000000000001806,SYNCID0000006582,872.0,credit,2022-12-01,00:00:00
WIR00000000000001807,SYNCID0000006625,28524.17,credit,2023-01-18,00:00:00
WIR00000000000001808,SYNCID0000006625,9716.44,credit,2022-12-30,00:00:00
WIR00000000000001809,SYNCID0000006660,82460.33,credit,2022-11-30,00:00:00
WIR00000000000001810,SYNCID0000006660,4572.19,credit,2022-11-04,00:00:00
WIR00000000000001811,SYNCID0000006660,318071.69,credit,2022-11-28,00:00:00
WIR00000000000001812,SYNCID0000006660,206038.07,credit,2022-11-30,00:00:00
WIR00000000000001813,SYNCID0000006661,8006.3,debit,2022-11-08,00:00:00
WIR00000000000001814,SYNCID0000006682,1062871.93,credit,2022-11-22,00:00:00
WIR00000000000001815,SYNCID0000006682,492147.45,debit,2023-01-09,00:00:00
WIR00000000000001816,SYNCID0000006682,7975.17,credit,2022-12-05,00:00:00
WIR00000000000001817,SYNCID0000006682,426348.77,credit,2022-11-13,00:00:00
WIR00000000000001818,SYNCID0000006682,183388.75,credit,2023-01-27,00:00:00
WIR00000000000001819,SYNCID0000006682,770104.22,credit,2022-12-23,00:00:00
WIR00000000000001820,SYNCID0000006682,1211.92,credit,2022-12-19,00:00:00
WIR00000000000001821,SYNCID0000006682,714953.65,credit,2023-01-12,00:00:00
WIR00000000000001822,SYNCID0000006682,543617.95,credit,2022-12-06,00:00:00
WIR00000000000001823,SYNCID0000006682,1099.78,credit,2023-01-19,00:00:00
WIR00000000000001824,SYNCID0000006682,249747.22,credit,2022-12-19,00:00:00
WIR00000000000001825,SYNCID0000006682,600734.54,credit,2022-12-02,00:00:00
WIR00000000000001826,SYNCID0000006682,328583.45,credit,2022-11-07,00:00:00
WIR00000000000001827,SYNCID0000006682,51273.87,debit,2022-12-23,00:00:00
WIR00000000000001828,SYNCID0000006682,1065445.67,credit,2022-11-25,00:00:00
WIR00000000000001829,SYNCID0000006685,1507.14,debit,2022-11-04,00:00:00
WIR00000000000001830,SYNCID0000006685,6793.4,debit,2022-12-01,00:00:00
WIR00000000000001831,SYNCID0000006685,40025.46,credit,2023-01-17,00:00:00
WIR00000000000001832,SYNCID0000006685,6819.77,debit,2022-12-28,00:00:00
WIR00000000000001833,SYNCID0000006685,14316.91,debit,2022-11-21,00:00:00
WIR00000000000001834,SYNCID0000006685,34754.41,debit,2023-01-04,00:00:00
WIR00000000000001835,SYNCID0000006685,29620.01,credit,2023-01-16,00:00:00
WIR00000000000001836,SYNCID0000006685,1840.86,debit,2023-01-26,00:00:00
WIR00000000000001837,SYNCID0000006685,3624.16,debit,2023-01-04,00:00:00
WIR00000000000001838,SYNCID0000006685,880.55,debit,2023-01-04,00:00:00
WIR00000000000001839,SYNCID0000006685,6284.06,debit,2023-01-10,00:00:00
WIR00000000000001840,SYNCID0000006685,8918.06,debit,2022-11-03,00:00:00
WIR00000000000001841,SYNCID0000006685,28902.6,debit,2022-11-17,00:00:00
WIR00000000000001842,SYNCID0000006685,2316.85,debit,2022-12-20,00:00:00
WIR00000000000001843,SYNCID0000006685,4961.14,debit,2022-11-08,00:00:00
WIR00000000000001844,SYNCID0000006685,60610.26,debit,2022-12-28,00:00:00
WIR00000000000001845,SYNCID0000006685,2754.59,credit,2023-01-20,00:00:00
WIR00000000000001846,SYNCID0000006685,6203.48,debit,2022-12-21,00:00:00
WIR00000000000001847,SYNCID0000006685,1483.55,debit,2022-11-17,00:00:00
WIR00000000000001848,SYNCID0000006685,5317.91,debit,2022-11-12,00:00:00
WIR00000000000001849,SYNCID0000006685,24927.86,credit,2022-11-09,00:00:00
WIR00000000000001850,SYNCID0000006685,50464.63,debit,2023-01-12,00:00:00
WIR00000000000001851,SYNCID0000006685,32613.24,debit,2023-01-10,00:00:00
WIR00000000000001852,SYNCID0000006685,14071.24,credit,2023-01-17,00:00:00
WIR00000000000001853,SYNCID0000006685,6547.26,debit,2022-11-30,00:00:00
WIR00000000000001854,SYNCID0000006685,3939.44,debit,2023-01-31,00:00:00
WIR00000000000001855,SYNCID0000006731,3165.51,debit,2022-11-28,00:00:00
WIR00000000000001856,SYNCID0000006743,315678.56,credit,2022-12-19,00:00:00
WIR00000000000001857,SYNCID0000006743,2608.48,debit,2023-01-16,00:00:00
WIR00000000000001858,SYNCID0000006743,46733.58,credit,2022-12-29,00:00:00
WIR00000000000001859,SYNCID0000006743,29984.51,credit,2023-01-18,00:00:00
WIR00000000000001860,SYNCID0000006760,26541.78,debit,2023-01-18,00:00:00
WIR00000000000001861,SYNCID0000006763,34574.65,debit,2023-01-22,00:00:00
WIR00000000000001862,SYNCID0000006812,6769.82,debit,2022-12-12,00:00:00
WIR00000000000001863,SYNCID0000006813,11332.41,debit,2022-12-04,00:00:00
WIR00000000000001864,SYNCID0000006831,19348.42,debit,2022-11-09,00:00:00
WIR00000000000001865,SYNCID0000006831,8774.34,debit,2022-12-27,00:00:00
WIR00000000000001866,SYNCID0000006831,322.52,debit,2023-01-10,00:00:00
WIR00000000000001867,SYNCID0000006873,13771.47,debit,2022-11-01,00:00:00
WIR00000000000001868,SYNCID0000006873,3329.94,debit,2023-01-25,00:00:00
WIR00000000000001869,SYNCID0000006873,4492.16,debit,2023-01-17,00:00:00
WIR00000000000001870,SYNCID0000006897,4995.59,debit,2022-12-12,00:00:00
WIR00000000000001871,SYNCID0000006897,13808.96,debit,2023-01-30,00:00:00
WIR00000000000001872,SYNCID0000006897,35814.05,debit,2022-12-01,00:00:00
WIR00000000000001873,SYNCID0000006897,3443.92,credit,2023-01-18,00:00:00
WIR00000000000001874,SYNCID0000006897,13793.07,credit,2022-12-05,00:00:00
WIR00000000000001875,SYNCID0000006897,3057.63,debit,2022-12-20,00:00:00
WIR00000000000001876,SYNCID0000006897,397.23,debit,2023-01-24,00:00:00
WIR00000000000001877,SYNCID0000006897,13303.41,debit,2023-01-14,00:00:00
WIR00000000000001878,SYNCID0000006897,139111.02,debit,2022-12-21,00:00:00
WIR00000000000001879,SYNCID0000006897,12451.28,debit,2022-12-07,00:00:00
WIR00000000000001880,SYNCID0000006907,10096.02,debit,2023-01-03,00:00:00
WIR00000000000001881,SYNCID0000006907,7278.71,debit,2022-12-21,00:00:00
WIR00000000000001882,SYNCID0000006907,980.57,debit,2022-11-07,00:00:00
WIR00000000000001883,SYNCID0000006907,6678.16,debit,2022-12-21,00:00:00
WIR00000000000001884,SYNCID0000006907,74879.71,debit,2022-12-30,00:00:00
WIR00000000000001885,SYNCID0000006926,927.33,debit,2022-11-01,00:00:00
WIR00000000000001886,SYNCID0000006926,2839726.32,credit,2022-12-15,00:00:00
WIR00000000000001887,SYNCID0000006926,375.78,credit,2022-11-26,00:00:00
WIR00000000000001888,SYNCID0000006926,10045.81,credit,2022-12-28,00:00:00
WIR00000000000001889,SYNCID0000006926,13957.33,credit,2023-01-31,00:00:00
WIR00000000000001890,SYNCID0000006926,3484.98,debit,2022-12-08,00:00:00
WIR00000000000001891,SYNCID0000006954,2157.96,debit,2022-12-01,00:00:00
WIR00000000000001892,SYNCID0000006954,6433.36,debit,2023-01-10,00:00:00
WIR00000000000001893,SYNCID0000006994,5311.12,credit,2022-12-30,00:00:00
WIR00000000000001894,SYNCID0000007001,80883.43,debit,2023-01-17,00:00:00
WIR00000000000001895,SYNCID0000007001,419836.11,debit,2023-01-11,00:00:00
WIR00000000000001896,SYNCID0000007001,256188.2,credit,2022-11-01,00:00:00
WIR00000000000001897,SYNCID0000007001,127151.36,debit,2023-01-07,00:00:00
WIR00000000000001898,SYNCID0000007001,3979.45,debit,2022-11-03,00:00:00
WIR00000000000001899,SYNCID0000007001,17740.21,debit,2022-11-03,00:00:00
WIR00000000000001900,SYNCID0000007001,563604.6,debit,2022-11-25,00:00:00
WIR00000000000001901,SYNCID0000007001,217169.83,debit,2022-11-22,00:00:00
WIR00000000000001902,SYNCID0000007001,283375.02,debit,2022-12-19,00:00:00
WIR00000000000001903,SYNCID0000007001,469151.9,debit,2022-11-23,00:00:00
WIR00000000000001904,SYNCID0000007001,41035.77,debit,2022-11-08,00:00:00
WIR00000000000001905,SYNCID0000007001,519188.44,debit,2023-01-16,00:00:00
WIR00000000000001906,SYNCID0000007001,638792.31,credit,2023-01-03,00:00:00
WIR00000000000001907,SYNCID0000007001,100668.42,debit,2023-01-17,00:00:00
WIR00000000000001908,SYNCID0000007001,211164.33,debit,2022-12-30,00:00:00
WIR00000000000001909,SYNCID0000007001,1003516.84,debit,2022-11-09,00:00:00
WIR00000000000001910,SYNCID0000007001,15061.96,debit,2023-01-18,00:00:00
WIR00000000000001911,SYNCID0000007001,214648.1,debit,2022-11-09,00:00:00
WIR00000000000001912,SYNCID0000007001,4763.57,debit,2023-01-18,00:00:00
WIR00000000000001913,SYNCID0000007001,50324.26,debit,2022-11-02,00:00:00
WIR00000000000001914,SYNCID0000007001,2914.81,debit,2022-12-19,00:00:00
WIR00000000000001915,SYNCID0000007001,1902063.34,debit,2022-12-14,00:00:00
WIR00000000000001916,SYNCID0000007001,508753.73,debit,2022-12-18,00:00:00
WIR00000000000001917,SYNCID0000007001,71713.4,debit,2022-11-14,00:00:00
WIR00000000000001918,SYNCID0000007001,4101895.93,debit,2022-12-12,00:00:00
WIR00000000000001919,SYNCID0000007001,4046.79,debit,2022-12-20,00:00:00
WIR00000000000001920,SYNCID0000007001,602045.54,debit,2022-11-24,00:00:00
WIR00000000000001921,SYNCID0000007001,3521.33,debit,2022-11-18,00:00:00
WIR00000000000001922,SYNCID0000007001,208112.81,debit,2023-01-16,00:00:00
WIR00000000000001923,SYNCID0000007001,7285.07,debit,2022-12-02,00:00:00
WIR00000000000001924,SYNCID0000007001,574214.66,debit,2022-12-05,00:00:00
WIR00000000000001925,SYNCID0000007001,104377.54,debit,2023-01-13,00:00:00
WIR00000000000001926,SYNCID0000007001,400966.89,debit,2022-11-01,00:00:00
WIR00000000000001927,SYNCID0000007001,1280296.68,debit,2022-12-16,00:00:00
WIR00000000000001928,SYNCID0000007008,2291.24,credit,2022-11-03,00:00:00
WIR00000000000001929,SYNCID0000007024,7529.73,credit,2022-12-28,00:00:00
WIR00000000000001930,SYNCID0000007024,28783.89,credit,2023-01-11,00:00:00
WIR00000000000001931,SYNCID0000007024,5112.15,credit,2022-12-21,00:00:00
WIR00000000000001932,SYNCID0000007024,7789.66,credit,2022-12-23,00:00:00
WIR00000000000001933,SYNCID0000007027,31549.63,credit,2022-12-20,00:00:00
WIR00000000000001934,SYNCID0000007027,869.05,credit,2022-11-18,00:00:00
WIR00000000000001935,SYNCID0000007027,894.87,credit,2023-01-13,00:00:00
WIR00000000000001936,SYNCID0000007029,5805184.56,debit,2022-12-01,00:00:00
WIR00000000000001937,SYNCID0000007031,997.63,credit,2022-12-15,00:00:00
WIR00000000000001938,SYNCID0000007052,7848.69,debit,2022-11-10,00:00:00
